5.014240000000000030e+00,5.062640000000000029e+00,1.190199999999999925e+01,4.888399999999999856e+00,3.024000000000000021e+00,2.495999999999999996e+00,9.280000000000000471e-01,3.323999999999999844e+00,2.700000000000000000e+01,3.293439999999999923e+00,4.994880000000000209e+00,5.072320000000000384e+00,1.214400000000000013e+01,4.898080000000000211e+00,3.032000000000000028e+00,2.491999999999999993e+00,9.240000000000000435e-01,3.331999999999999851e+00,2.600000000000000000e+01,3.286799999999999944e+00,4.965840000000000032e+00,5.062640000000000029e+00,1.201200000000000045e+01,4.927120000000000388e+00,1.947999999999999954e+00,2.495999999999999996e+00,9.280000000000000471e-01,3.335999999999999854e+00,2.500000000000000000e+01,3.326639999999999819e+00,4.965840000000000032e+00,5.072320000000000384e+00,1.194599999999999973e+01,4.917440000000000033e+00,3.016000000000000014e+00,2.491999999999999993e+00,9.280000000000000471e-01,3.311999999999999833e+00,2.750000000000000000e+01,3.306719999999999882e+00,4.985199999999999854e+00,5.043280000000000207e+00,1.218800000000000061e+01,4.869040000000000035e+00,3.048000000000000043e+00,2.500000000000000000e+00,9.240000000000000435e-01,3.335999999999999854e+00,2.800000000000000000e+01,3.313359999999999861e+00,6.900000000000000000e+01,1.020000000000000000e+02,8.500000000000000000e+01,1.000000000000000000e+00,4.956159999999999677e+00,5.052959999999999674e+00,1.201200000000000045e+01,4.869040000000000035e+00,3.024000000000000021e+00,2.500000000000000000e+00,9.280000000000000471e-01,3.323999999999999844e+00,3.000000000000000000e+01,3.293439999999999923e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,9.800000000000000000e+01
4.985199999999999854e+00,5.033599999999999852e+00,1.221000000000000085e+01,4.878720000000000390e+00,3.028000000000000025e+00,2.495999999999999996e+00,9.399999999999999467e-01,3.315999999999999837e+00,2.450000000000000000e+01,3.326639999999999819e+00,4.965840000000000032e+00,5.033599999999999852e+00,1.207799999999999940e+01,4.907759999999999678e+00,3.028000000000000025e+00,2.495999999999999996e+00,9.280000000000000471e-01,3.319999999999999840e+00,2.950000000000000000e+01,3.306719999999999882e+00,4.965840000000000032e+00,5.033599999999999852e+00,1.192399999999999949e+01,4.907759999999999678e+00,1.939999999999999947e+00,2.491999999999999993e+00,9.240000000000000435e-01,3.319999999999999840e+00,3.050000000000000000e+01,3.306719999999999882e+00,4.985199999999999854e+00,5.062640000000000029e+00,1.205599999999999916e+01,4.927120000000000388e+00,3.024000000000000021e+00,2.491999999999999993e+00,9.280000000000000471e-01,3.311999999999999833e+00,2.900000000000000000e+01,3.306719999999999882e+00,4.985199999999999854e+00,5.081999999999999851e+00,1.232000000000000028e+01,4.888399999999999856e+00,3.044000000000000039e+00,2.500000000000000000e+00,9.240000000000000435e-01,3.335999999999999854e+00,2.600000000000000000e+01,3.313359999999999861e+00,1.670000000000000000e+02,2.180000000000000000e+02,8.500000000000000000e+01,1.000000000000000000e+00,4.994880000000000209e+00,5.033599999999999852e+00,1.209999999999999964e+01,4.898080000000000211e+00,3.036000000000000032e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.327999999999999847e+00,2.500000000000000000e+01,3.306719999999999882e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,1.318000000000000000e+03
4.985199999999999854e+00,5.091680000000000206e+00,1.207799999999999940e+01,4.878720000000000390e+00,3.032000000000000028e+00,2.500000000000000000e+00,9.280000000000000471e-01,3.315999999999999837e+00,2.750000000000000000e+01,3.319999999999999840e+00,4.985199999999999854e+00,5.062640000000000029e+00,1.196799999999999997e+01,4.878720000000000390e+00,3.028000000000000025e+00,2.487999999999999989e+00,9.200000000000000400e-01,3.323999999999999844e+00,3.000000000000000000e+01,3.300079999999999902e+00,4.985199999999999854e+00,5.052959999999999674e+00,1.229800000000000004e+01,4.907759999999999678e+00,1.951999999999999957e+00,2.495999999999999996e+00,9.200000000000000400e-01,3.347999999999999865e+00,2.900000000000000000e+01,3.319999999999999840e+00,4.994880000000000209e+00,5.081999999999999851e+00,1.223199999999999932e+01,4.898080000000000211e+00,3.044000000000000039e+00,2.495999999999999996e+00,9.320000000000000506e-01,3.323999999999999844e+00,2.900000000000000000e+01,3.313359999999999861e+00,4.946480000000000210e+00,5.101359999999999673e+00,1.218800000000000061e+01,4.898080000000000211e+00,3.040000000000000036e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.319999999999999840e+00,2.550000000000000000e+01,3.319999999999999840e+00,2.500000000000000000e+02,2.400000000000000000e+02,8.500000000000000000e+01,0.000000000000000000e+00,4.994880000000000209e+00,5.062640000000000029e+00,1.214400000000000013e+01,4.898080000000000211e+00,3.040000000000000036e+00,2.495999999999999996e+00,9.320000000000000506e-01,3.327999999999999847e+00,2.650000000000000000e+01,3.313359999999999861e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,1.407000000000000000e+03
4.975520000000000387e+00,5.072320000000000384e+00,1.207799999999999940e+01,4.878720000000000390e+00,3.036000000000000032e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.319999999999999840e+00,2.800000000000000000e+01,3.319999999999999840e+00,5.014240000000000030e+00,5.023920000000000385e+00,1.203400000000000070e+01,4.927120000000000388e+00,3.048000000000000043e+00,2.500000000000000000e+00,9.280000000000000471e-01,3.323999999999999844e+00,3.000000000000000000e+01,3.313359999999999861e+00,4.985199999999999854e+00,5.120720000000000383e+00,1.194599999999999973e+01,4.888399999999999856e+00,1.939999999999999947e+00,2.495999999999999996e+00,9.280000000000000471e-01,3.311999999999999833e+00,2.850000000000000000e+01,3.306719999999999882e+00,5.004559999999999675e+00,5.081999999999999851e+00,1.203400000000000070e+01,4.898080000000000211e+00,3.048000000000000043e+00,2.491999999999999993e+00,9.280000000000000471e-01,3.327999999999999847e+00,2.900000000000000000e+01,3.313359999999999861e+00,4.946480000000000210e+00,5.101359999999999673e+00,1.218800000000000061e+01,4.898080000000000211e+00,3.040000000000000036e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.319999999999999840e+00,2.600000000000000000e+01,3.319999999999999840e+00,1.000000000000000000e+00,8.900000000000000000e+01,8.500000000000000000e+01,2.000000000000000000e+00,4.975520000000000387e+00,5.091680000000000206e+00,1.196799999999999997e+01,4.898080000000000211e+00,3.032000000000000028e+00,2.500000000000000000e+00,9.320000000000000506e-01,3.331999999999999851e+00,2.400000000000000000e+01,3.319999999999999840e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,3.730000000000000000e+02
4.956159999999999677e+00,5.043280000000000207e+00,1.234200000000000053e+01,4.888399999999999856e+00,3.040000000000000036e+00,2.495999999999999996e+00,9.200000000000000400e-01,3.335999999999999854e+00,3.050000000000000000e+01,3.293439999999999923e+00,5.004559999999999675e+00,5.072320000000000384e+00,1.229800000000000004e+01,4.907759999999999678e+00,3.032000000000000028e+00,2.500000000000000000e+00,9.360000000000000542e-01,3.327999999999999847e+00,2.500000000000000000e+01,3.326639999999999819e+00,4.994880000000000209e+00,5.081999999999999851e+00,1.216600000000000037e+01,4.907759999999999678e+00,1.939999999999999947e+00,2.504000000000000004e+00,9.280000000000000471e-01,3.335999999999999854e+00,2.400000000000000000e+01,3.306719999999999882e+00,4.985199999999999854e+00,5.062640000000000029e+00,1.196799999999999997e+01,4.878720000000000390e+00,3.036000000000000032e+00,2.487999999999999989e+00,9.160000000000000364e-01,3.327999999999999847e+00,2.950000000000000000e+01,3.300079999999999902e+00,4.946480000000000210e+00,5.043280000000000207e+00,1.221000000000000085e+01,4.917440000000000033e+00,3.048000000000000043e+00,2.500000000000000000e+00,9.240000000000000435e-01,3.335999999999999854e+00,2.700000000000000000e+01,3.306719999999999882e+00,8.600000000000000000e+01,2.450000000000000000e+02,8.500000000000000000e+01,0.000000000000000000e+00,5.004559999999999675e+00,5.033599999999999852e+00,1.203400000000000070e+01,4.898080000000000211e+00,3.036000000000000032e+00,2.487999999999999989e+00,9.240000000000000435e-01,3.323999999999999844e+00,2.750000000000000000e+01,3.286799999999999944e+00,1.900000000000000000e+01,1.600000000000000000e+02,4.700000000000000000e+01,1.530000000000000000e+03
4.975520000000000387e+00,5.081999999999999851e+00,1.201200000000000045e+01,4.907759999999999678e+00,3.032000000000000028e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.315999999999999837e+00,2.800000000000000000e+01,3.313359999999999861e+00,4.956159999999999677e+00,5.033599999999999852e+00,1.201200000000000045e+01,4.907759999999999678e+00,3.028000000000000025e+00,2.500000000000000000e+00,9.240000000000000435e-01,3.315999999999999837e+00,2.700000000000000000e+01,3.300079999999999902e+00,4.975520000000000387e+00,5.062640000000000029e+00,1.221000000000000085e+01,4.927120000000000388e+00,1.951999999999999957e+00,2.491999999999999993e+00,9.360000000000000542e-01,3.343999999999999861e+00,2.700000000000000000e+01,3.333279999999999799e+00,4.985199999999999854e+00,5.072320000000000384e+00,1.196799999999999997e+01,4.898080000000000211e+00,3.048000000000000043e+00,2.491999999999999993e+00,9.280000000000000471e-01,3.335999999999999854e+00,2.800000000000000000e+01,3.326639999999999819e+00,4.965840000000000032e+00,5.043280000000000207e+00,1.227599999999999980e+01,4.898080000000000211e+00,3.044000000000000039e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.335999999999999854e+00,2.600000000000000000e+01,3.313359999999999861e+00,3.800000000000000000e+01,1.250000000000000000e+02,8.500000000000000000e+01,1.000000000000000000e+00,4.994880000000000209e+00,5.062640000000000029e+00,1.216600000000000037e+01,4.898080000000000211e+00,3.028000000000000025e+00,2.495999999999999996e+00,9.320000000000000506e-01,3.319999999999999840e+00,2.850000000000000000e+01,3.313359999999999861e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,9.530000000000000000e+02
4.994880000000000209e+00,5.043280000000000207e+00,1.192399999999999949e+01,4.927120000000000388e+00,3.032000000000000028e+00,2.495999999999999996e+00,9.240000000000000435e-01,3.315999999999999837e+00,2.900000000000000000e+01,3.313359999999999861e+00,4.975520000000000387e+00,5.081999999999999851e+00,1.201200000000000045e+01,4.907759999999999678e+00,3.032000000000000028e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.319999999999999840e+00,2.650000000000000000e+01,3.313359999999999861e+00,4.965840000000000032e+00,5.072320000000000384e+00,1.192399999999999949e+01,4.898080000000000211e+00,3.028000000000000025e+00,2.487999999999999989e+00,9.280000000000000471e-01,3.327999999999999847e+00,2.700000000000000000e+01,3.319999999999999840e+00,4.994880000000000209e+00,5.043280000000000207e+00,1.190199999999999925e+01,4.927120000000000388e+00,3.040000000000000036e+00,2.495999999999999996e+00,9.240000000000000435e-01,3.319999999999999840e+00,3.000000000000000000e+01,3.313359999999999861e+00,4.985199999999999854e+00,5.033599999999999852e+00,1.218800000000000061e+01,4.907759999999999678e+00,3.052000000000000046e+00,2.504000000000000004e+00,9.280000000000000471e-01,3.335999999999999854e+00,2.650000000000000000e+01,3.300079999999999902e+00,1.400000000000000000e+02,7.400000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,4.965840000000000032e+00,5.081999999999999851e+00,1.203400000000000070e+01,4.878720000000000390e+00,3.036000000000000032e+00,2.491999999999999993e+00,9.160000000000000364e-01,3.323999999999999844e+00,3.050000000000000000e+01,3.300079999999999902e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,4.120000000000000000e+02
4.994880000000000209e+00,5.043280000000000207e+00,1.205599999999999916e+01,4.898080000000000211e+00,3.044000000000000039e+00,2.504000000000000004e+00,9.200000000000000400e-01,3.323999999999999844e+00,3.050000000000000000e+01,3.300079999999999902e+00,4.985199999999999854e+00,5.091680000000000206e+00,1.207799999999999940e+01,4.878720000000000390e+00,3.032000000000000028e+00,2.500000000000000000e+00,9.280000000000000471e-01,3.319999999999999840e+00,3.000000000000000000e+01,3.319999999999999840e+00,4.985199999999999854e+00,5.081999999999999851e+00,1.212199999999999989e+01,4.898080000000000211e+00,1.955999999999999961e+00,2.495999999999999996e+00,9.280000000000000471e-01,3.343999999999999861e+00,2.700000000000000000e+01,3.300079999999999902e+00,4.965840000000000032e+00,5.033599999999999852e+00,1.216600000000000037e+01,4.869040000000000035e+00,3.040000000000000036e+00,2.491999999999999993e+00,9.200000000000000400e-01,3.331999999999999851e+00,3.150000000000000000e+01,3.313359999999999861e+00,4.975520000000000387e+00,5.072320000000000384e+00,1.227599999999999980e+01,4.907759999999999678e+00,3.036000000000000032e+00,2.495999999999999996e+00,9.320000000000000506e-01,3.335999999999999854e+00,2.600000000000000000e+01,3.300079999999999902e+00,3.400000000000000000e+01,1.190000000000000000e+02,8.500000000000000000e+01,0.000000000000000000e+00,5.004559999999999675e+00,5.052959999999999674e+00,1.196799999999999997e+01,4.907759999999999678e+00,3.048000000000000043e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.335999999999999854e+00,2.800000000000000000e+01,3.306719999999999882e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,1.379000000000000000e+03
5.014240000000000030e+00,5.062640000000000029e+00,1.190199999999999925e+01,4.888399999999999856e+00,3.024000000000000021e+00,2.491999999999999993e+00,9.320000000000000506e-01,3.319999999999999840e+00,2.700000000000000000e+01,3.293439999999999923e+00,4.946480000000000210e+00,5.052959999999999674e+00,1.225399999999999956e+01,4.898080000000000211e+00,3.048000000000000043e+00,2.495999999999999996e+00,9.280000000000000471e-01,3.331999999999999851e+00,2.500000000000000000e+01,3.306719999999999882e+00,4.956159999999999677e+00,5.062640000000000029e+00,1.207799999999999940e+01,4.907759999999999678e+00,1.947999999999999954e+00,2.508000000000000007e+00,9.280000000000000471e-01,3.343999999999999861e+00,3.050000000000000000e+01,3.333279999999999799e+00,4.965840000000000032e+00,5.062640000000000029e+00,1.201200000000000045e+01,4.907759999999999678e+00,3.040000000000000036e+00,2.495999999999999996e+00,9.160000000000000364e-01,3.331999999999999851e+00,3.050000000000000000e+01,3.306719999999999882e+00,4.985199999999999854e+00,5.111040000000000028e+00,1.218800000000000061e+01,4.907759999999999678e+00,3.048000000000000043e+00,2.495999999999999996e+00,9.200000000000000400e-01,3.331999999999999851e+00,2.850000000000000000e+01,3.306719999999999882e+00,1.100000000000000000e+01,1.100000000000000000e+01,8.500000000000000000e+01,1.000000000000000000e+00,4.994880000000000209e+00,4.994880000000000209e+00,1.214400000000000013e+01,4.878720000000000390e+00,3.020000000000000018e+00,2.504000000000000004e+00,9.280000000000000471e-01,3.307999999999999829e+00,3.100000000000000000e+01,3.300079999999999902e+00,1.900000000000000000e+01,1.600000000000000000e+02,4.700000000000000000e+01,8.340000000000000000e+02
4.975520000000000387e+00,5.101359999999999673e+00,1.216600000000000037e+01,4.888399999999999856e+00,3.032000000000000028e+00,2.500000000000000000e+00,9.360000000000000542e-01,3.327999999999999847e+00,2.850000000000000000e+01,3.339920000000000222e+00,4.975520000000000387e+00,5.062640000000000029e+00,1.194599999999999973e+01,4.898080000000000211e+00,3.032000000000000028e+00,2.487999999999999989e+00,9.280000000000000471e-01,3.327999999999999847e+00,2.800000000000000000e+01,3.293439999999999923e+00,5.014240000000000030e+00,5.072320000000000384e+00,1.205599999999999916e+01,4.917440000000000033e+00,1.943999999999999950e+00,2.495999999999999996e+00,9.360000000000000542e-01,3.319999999999999840e+00,2.750000000000000000e+01,3.313359999999999861e+00,4.994880000000000209e+00,5.043280000000000207e+00,1.201200000000000045e+01,4.898080000000000211e+00,3.052000000000000046e+00,2.504000000000000004e+00,9.240000000000000435e-01,3.327999999999999847e+00,2.900000000000000000e+01,3.300079999999999902e+00,4.975520000000000387e+00,5.072320000000000384e+00,1.229800000000000004e+01,4.907759999999999678e+00,3.036000000000000032e+00,2.495999999999999996e+00,9.320000000000000506e-01,3.331999999999999851e+00,2.650000000000000000e+01,3.300079999999999902e+00,1.600000000000000000e+01,1.600000000000000000e+01,8.500000000000000000e+01,0.000000000000000000e+00,4.985199999999999854e+00,5.052959999999999674e+00,1.199000000000000021e+01,4.878720000000000390e+00,3.060000000000000053e+00,2.491999999999999993e+00,9.399999999999999467e-01,3.351999999999999869e+00,2.650000000000000000e+01,3.306719999999999882e+00,1.003000000000000000e+03,1.500000000000000000e+02,4.700000000000000000e+01,1.460000000000000000e+02
